session_start,session_type,session_dow,leg,strike,option_type,position,entry_price,expiry,contracts,spot_at_expiry,exit_price,pnl
2024-05-04 08:00:00+00:00,weekend,saturday,atm_put,63000.0,P,long,0.006,2024-05-05 08:00:00+00:00,1,63743.84,0.0,-382.46304
2024-05-07 08:00:00+00:00,weekday,tuesday,atm_call,63500.0,C,long,0.017,2024-05-08 08:00:00+00:00,1,62200.98,0.0,-1057.41666
2024-05-07 08:00:00+00:00,weekday,tuesday,atm_put,63500.0,P,long,0.005,2024-05-08 08:00:00+00:00,1,62200.98,0.020884236872152122,988.0150999999967
2024-05-11 08:00:00+00:00,weekend,saturday,atm_call,61000.0,C,long,0.006,2024-05-12 08:00:00+00:00,1,60811.46,0.0,-364.86876
2024-05-11 08:00:00+00:00,weekend,saturday,atm_put,61000.0,P,long,0.006,2024-05-12 08:00:00+00:00,1,60811.46,0.0031004024570368952,-176.32875999999914
2024-05-18 08:00:00+00:00,weekend,saturday,atm_call,67000.0,C,long,0.0045,2024-05-19 08:00:00+00:00,1,67333.31,0.004950150230250045,30.310104999997687
2024-05-18 08:00:00+00:00,weekend,saturday,atm_put,67000.0,P,long,0.006,2024-05-19 08:00:00+00:00,1,67333.31,0.0,-403.99986
2024-05-20 08:00:00+00:00,weekday,monday,atm_call,67000.0,C,long,0.0085,2024-05-21 08:00:00+00:00,1,70859.96,0.054473076191406344,3257.650340000006
2024-05-20 08:00:00+00:00,weekday,monday,atm_put,67000.0,P,long,0.01,2024-05-21 08:00:00+00:00,1,70859.96,0.0,-708.5996000000001
2024-05-21 08:00:00+00:00,weekday,tuesday,atm_call,71000.0,C,long,0.011,2024-05-22 08:00:00+00:00,1,69701.88,0.0,-766.72068
2024-05-21 08:00:00+00:00,weekday,tuesday,atm_put,70500.0,P,long,0.0065,2024-05-22 08:00:00+00:00,1,69701.88,0.011450480245296043,345.0577799999954
2024-05-24 08:00:00+00:00,weekday,friday,atm_call,67000.0,C,long,0.01,2024-05-25 08:00:00+00:00,1,68738.75,0.02529504828062774,1051.3625000000002
2024-05-24 08:00:00+00:00,weekday,friday,atm_put,67000.0,P,long,0.008,2024-05-25 08:00:00+00:00,1,68738.75,0.0,-549.91
2024-05-25 08:00:00+00:00,weekend,saturday,atm_call,69000.0,C,long,0.0029,2024-05-26 08:00:00+00:00,1,69307.71,0.004439765792290733,106.71764100000638
2024-05-25 08:00:00+00:00,weekend,saturday,atm_put,68500.0,P,long,0.003,2024-05-26 08:00:00+00:00,1,69307.71,0.0,-207.92313000000001
2024-06-01 08:00:00+00:00,weekend,saturday,atm_call,67500.0,C,long,0.005,2024-06-02 08:00:00+00:00,1,67672.85,0.0025542000964937314,-165.5142499999942
2024-06-01 08:00:00+00:00,weekend,saturday,atm_put,67500.0,P,long,0.0028,2024-06-02 08:00:00+00:00,1,67672.85,0.0,-189.48398
2024-06-03 08:00:00+00:00,weekday,monday,atm_call,69000.0,C,long,0.01,2024-06-04 08:00:00+00:00,1,68996.14,0.0,-689.9614
2024-06-03 08:00:00+00:00,weekday,monday,atm_put,69000.0,P,long,0.0055,2024-06-04 08:00:00+00:00,1,68996.14,5.5945158671203665e-05,-375.6187699999994
2024-06-04 08:00:00+00:00,weekday,tuesday,atm_call,69000.0,C,long,0.0075,2024-06-05 08:00:00+00:00,1,71191.23,0.03077949348536324,1657.295774999996
2024-06-04 08:00:00+00:00,weekday,tuesday,atm_put,69000.0,P,long,0.008,2024-06-05 08:00:00+00:00,1,71191.23,0.0,-569.52984
2024-06-08 08:00:00+00:00,weekend,saturday,atm_call,69500.0,C,long,0.0043,2024-06-09 08:00:00+00:00,1,69294.47,0.0,-297.966221
2024-06-08 08:00:00+00:00,weekend,saturday,atm_put,69500.0,P,long,0.0047,2024-06-09 08:00:00+00:00,1,69294.47,0.0029660375496053126,-120.15400900000117
2024-06-13 08:00:00+00:00,weekday,thursday,atm_call,67500.0,C,long,0.007,2024-06-14 08:00:00+00:00,1,66860.22,0.0,-468.02154
2024-06-13 08:00:00+00:00,weekday,thursday,atm_put,67500.0,P,long,0.0075,2024-06-14 08:00:00+00:00,1,66860.22,0.009568918558748368,138.32834999999884
2024-06-15 08:00:00+00:00,weekend,saturday,atm_call,66000.0,C,long,0.0055,2024-06-16 08:00:00+00:00,1,66219.07,0.0033082615023135625,-145.13488499999303
2024-06-15 08:00:00+00:00,weekend,saturday,atm_put,66000.0,P,long,0.004,2024-06-16 08:00:00+00:00,1,66219.07,0.0,-264.87628
2024-06-22 08:00:00+00:00,weekend,saturday,atm_call,64500.0,C,long,0.0029,2024-06-23 08:00:00+00:00,1,64381.96,0.0,-186.70768399999997
2024-06-22 08:00:00+00:00,weekend,saturday,atm_put,64500.0,P,long,0.0033,2024-06-23 08:00:00+00:00,1,64381.96,0.0018334328436102423,-94.42046799999912
2024-06-25 08:00:00+00:00,weekday,tuesday,atm_call,60500.0,C,long,0.013,2024-06-26 08:00:00+00:00,1,61712.06,0.019640569444610952,409.8032199999978
2024-06-25 08:00:00+00:00,weekday,tuesday,atm_put,60500.0,P,long,0.0065,2024-06-26 08:00:00+00:00,1,61712.06,0.0,-401.12838999999997
2024-06-26 08:00:00+00:00,weekday,wednesday,atm_call,61500.0,C,long,0.0075,2024-06-27 08:00:00+00:00,1,60725.52,0.0,-455.4414
2024-06-26 08:00:00+00:00,weekday,wednesday,atm_put,61500.0,P,long,0.0085,2024-06-27 08:00:00+00:00,1,60725.52,0.012753781276800977,258.3130800000032
2024-06-29 08:00:00+00:00,weekend,saturday,atm_call,61000.0,C,long,0.0034,2024-06-30 08:00:00+00:00,1,61420.47,0.0068457633098542095,211.6404020000012
2024-06-29 08:00:00+00:00,weekend,saturday,atm_put,61000.0,P,long,0.0036,2024-06-30 08:00:00+00:00,1,61420.47,0.0,-221.113692
2024-07-01 08:00:00+00:00,weekday,monday,atm_call,63000.0,C,long,0.0065,2024-07-02 08:00:00+00:00,1,62533.56,0.0,-406.46813999999995
2024-07-01 08:00:00+00:00,weekday,monday,atm_put,63000.0,P,long,0.0065,2024-07-02 08:00:00+00:00,1,62533.56,0.007459034796675614,59.97186000000234
2024-07-06 08:00:00+00:00,weekend,saturday,atm_call,56500.0,C,long,0.0065,2024-07-07 08:00:00+00:00,1,57368.78,0.015143776806827667,495.88292999999885
2024-07-06 08:00:00+00:00,weekend,saturday,atm_put,56500.0,P,long,0.005,2024-07-07 08:00:00+00:00,1,57368.78,0.0,-286.8439
2024-07-09 08:00:00+00:00,weekday,tuesday,atm_call,57500.0,C,long,0.013,2024-07-10 08:00:00+00:00,1,58983.38,0.025149118277046814,716.5960599999975
2024-07-09 08:00:00+00:00,weekday,tuesday,atm_put,57000.0,P,long,0.006,2024-07-10 08:00:00+00:00,1,58983.38,0.0,-353.90028
2024-07-10 08:00:00+00:00,weekday,wednesday,atm_call,59000.0,C,long,0.008,2024-07-11 08:00:00+00:00,1,58183.93,0.0,-465.47144000000003
2024-07-10 08:00:00+00:00,weekday,wednesday,atm_call,59000.0,C,long,0.008,2024-07-11 08:00:00+00:00,1,58183.93,0.0,-465.47144000000003
2024-07-10 08:00:00+00:00,weekday,wednesday,atm_put,59000.0,P,long,0.012,2024-07-11 08:00:00+00:00,1,58183.93,0.014025694036136778,117.86283999999972
2024-07-10 08:00:00+00:00,weekday,wednesday,atm_put,59000.0,P,long,0.012,2024-07-11 08:00:00+00:00,1,58183.93,0.014025694036136778,117.86283999999972
2024-07-15 08:00:00+00:00,weekday,monday,atm_call,63000.0,C,long,0.008,2024-07-16 08:00:00+00:00,1,62941.27,0.0,-503.53015999999997
2024-07-15 08:00:00+00:00,weekday,monday,atm_put,63000.0,P,long,0.0115,2024-07-16 08:00:00+00:00,1,62941.27,0.0009330920713865991,-665.0946049999967
2024-07-22 08:00:00+00:00,weekday,monday,atm_call,67500.0,C,long,0.0105,2024-07-23 08:00:00+00:00,1,66580.8,0.0,-699.0984000000001
2024-07-22 08:00:00+00:00,weekday,monday,atm_put,67500.0,P,long,0.0115,2024-07-23 08:00:00+00:00,1,66580.8,0.013805781847018916,153.52079999999708
2024-07-24 08:00:00+00:00,weekday,wednesday,atm_call,66000.0,C,long,0.0095,2024-07-25 08:00:00+00:00,1,64111.4,0.0,-609.0583
2024-07-24 08:00:00+00:00,weekday,wednesday,atm_put,66000.0,P,long,0.0075,2024-07-25 08:00:00+00:00,1,64111.4,0.029458099495565507,1407.7644999999984
2024-07-29 08:00:00+00:00,weekday,monday,atm_call,69500.0,C,long,0.012,2024-07-30 08:00:00+00:00,1,66933.95,0.0,-803.2074
2024-07-29 08:00:00+00:00,weekday,monday,atm_put,69500.0,P,long,0.0085,2024-07-30 08:00:00+00:00,1,66933.95,0.03833704719353935,1997.111425000003
2024-08-01 08:00:00+00:00,weekday,thursday,atm_call,64500.0,C,long,0.0095,2024-08-02 08:00:00+00:00,1,64109.86,0.0,-609.04367
2024-08-01 08:00:00+00:00,weekday,thursday,atm_put,64500.0,P,long,0.01,2024-08-02 08:00:00+00:00,1,64109.86,0.0060854913737138005,-250.9586000000006
2024-08-02 08:00:00+00:00,weekday,friday,atm_call,64000.0,C,long,0.0125,2024-08-03 08:00:00+00:00,1,61613.41,0.0,-770.167625
2024-08-02 08:00:00+00:00,weekday,friday,atm_put,64000.0,P,long,0.007,2024-08-03 08:00:00+00:00,1,61613.41,0.03873491176677279,1955.2961299999963
2024-08-03 08:00:00+00:00,weekend,saturday,atm_call,61500.0,C,long,0.0065,2024-08-04 08:00:00+00:00,1,60329.61,0.0,-392.14246499999996
2024-08-03 08:00:00+00:00,weekend,saturday,atm_put,61500.0,P,long,0.0075,2024-08-04 08:00:00+00:00,1,60329.61,0.019399926503751632,717.9179249999995
2024-08-13 08:00:00+00:00,weekday,tuesday,atm_call,59500.0,C,long,0.009,2024-08-14 08:00:00+00:00,1,60939.66,0.023624352351161844,891.2030600000035
2024-08-13 08:00:00+00:00,weekday,tuesday,atm_put,59500.0,P,long,0.0145,2024-08-14 08:00:00+00:00,1,60939.66,0.0,-883.62507
2024-08-14 08:00:00+00:00,weekday,wednesday,atm_call,61000.0,C,long,0.011,2024-08-15 08:00:00+00:00,1,58046.78,0.0,-638.5145799999999
2024-08-14 08:00:00+00:00,weekday,wednesday,atm_put,61000.0,P,long,0.013,2024-08-15 08:00:00+00:00,1,58046.78,0.050876551636456,2198.6118600000013
2024-08-15 08:00:00+00:00,weekday,thursday,atm_call,58000.0,C,long,0.011,2024-08-16 08:00:00+00:00,1,58469.25,0.0080255860986758,-173.91174999999996
2024-08-15 08:00:00+00:00,weekday,thursday,atm_put,58000.0,P,long,0.011,2024-08-16 08:00:00+00:00,1,58469.25,0.0,-643.16175
2024-08-16 08:00:00+00:00,weekday,friday,atm_call,58500.0,C,long,0.0105,2024-08-17 08:00:00+00:00,1,59250.53,0.012667059687061008,128.39943499999885
2024-08-16 08:00:00+00:00,weekday,friday,atm_put,58500.0,P,long,0.011,2024-08-17 08:00:00+00:00,1,59250.53,0.0,-651.75583
2024-08-19 08:00:00+00:00,weekday,monday,atm_call,58500.0,C,long,0.0095,2024-08-20 08:00:00+00:00,1,60956.16,0.04029387677963972,1877.0764800000036
2024-08-19 08:00:00+00:00,weekday,monday,atm_put,58500.0,P,long,0.0085,2024-08-20 08:00:00+00:00,1,60956.16,0.0,-518.1273600000001
2024-08-21 08:00:00+00:00,weekday,wednesday,atm_call,59500.0,C,long,0.009,2024-08-22 08:00:00+00:00,1,61012.01,0.024782169936705938,962.9019100000022
2024-08-21 08:00:00+00:00,weekday,wednesday,atm_put,59500.0,P,long,0.009,2024-08-22 08:00:00+00:00,1,61012.01,0.0,-549.10809
2024-08-22 08:00:00+00:00,weekday,thursday,atm_call,61000.0,C,long,0.011,2024-08-23 08:00:00+00:00,1,61077.02,0.0012610307444599752,-594.8272200000031
2024-08-22 08:00:00+00:00,weekday,thursday,atm_put,61000.0,P,long,0.01,2024-08-23 08:00:00+00:00,1,61077.02,0.0,-610.7701999999999
2024-08-25 08:00:00+00:00,weekend,sunday,atm_call,64000.0,C,long,0.007,2024-08-26 08:00:00+00:00,1,63646.7,0.0,-445.5269
2024-08-25 08:00:00+00:00,weekend,sunday,atm_put,64000.0,P,long,0.0075,2024-08-26 08:00:00+00:00,1,63646.7,0.0055509555090837845,-124.05024999999708
2024-08-28 08:00:00+00:00,weekday,wednesday,atm_call,59000.0,C,long,0.014,2024-08-29 08:00:00+00:00,1,59595.66,0.009995023127523102,-238.6792399999966
2024-08-28 08:00:00+00:00,weekday,wednesday,atm_put,58500.0,P,long,0.007,2024-08-29 08:00:00+00:00,1,59595.66,0.0,-417.16962
2024-08-29 08:00:00+00:00,weekday,thursday,atm_call,59500.0,C,long,0.009,2024-08-30 08:00:00+00:00,1,59264.94,0.0,-533.38446
2024-08-29 08:00:00+00:00,weekday,thursday,atm_put,59500.0,P,long,0.0095,2024-08-30 08:00:00+00:00,1,59264.94,0.00396625728466101,-327.95693000000233
2024-08-31 08:00:00+00:00,weekend,saturday,atm_call,59000.0,C,long,0.0055,2024-09-01 08:00:00+00:00,1,58468.66,0.0,-321.57763
2024-08-31 08:00:00+00:00,weekend,saturday,atm_put,59000.0,P,long,0.0041,2024-09-01 08:00:00+00:00,1,58468.66,0.009087603512719403,291.6184939999965
2024-09-01 08:00:00+00:00,weekend,sunday,atm_call,58500.0,C,long,0.0075,2024-09-02 08:00:00+00:00,1,57546.97,0.0,-431.602275
2024-09-01 08:00:00+00:00,weekend,sunday,atm_put,58500.0,P,long,0.0075,2024-09-02 08:00:00+00:00,1,57546.97,0.01656090668196777,521.4277249999989
2024-09-02 08:00:00+00:00,weekday,monday,atm_call,57500.0,C,long,0.0125,2024-09-03 08:00:00+00:00,1,59097.99,0.027039667508150414,859.265124999998
2024-09-02 08:00:00+00:00,weekday,monday,atm_put,57500.0,P,long,0.0075,2024-09-03 08:00:00+00:00,1,59097.99,0.0,-443.234925
2024-09-07 08:00:00+00:00,weekend,saturday,atm_call,54500.0,C,long,0.0045,2024-09-08 08:00:00+00:00,1,54429.32,0.0,-244.93193999999997
2024-09-07 08:00:00+00:00,weekend,saturday,atm_put,54500.0,P,long,0.0085,2024-09-08 08:00:00+00:00,1,54429.32,0.001298564817638734,-391.9692199999997
2024-09-12 08:00:00+00:00,weekday,thursday,atm_call,58000.0,C,long,0.012,2024-09-13 08:00:00+00:00,1,58128.65,0.002213194354247027,-568.8937999999986
2024-09-12 08:00:00+00:00,weekday,thursday,atm_put,58000.0,P,long,0.009,2024-09-13 08:00:00+00:00,1,58128.65,0.0,-523.1578499999999
2024-09-14 08:00:00+00:00,weekend,saturday,atm_call,60000.0,C,long,0.0065,2024-09-15 08:00:00+00:00,1,60204.14,0.003390796712651313,-187.18691000000055
2024-09-14 08:00:00+00:00,weekend,saturday,atm_put,60000.0,P,long,0.0038,2024-09-15 08:00:00+00:00,1,60204.14,0.0,-228.775732
2024-09-19 08:00:00+00:00,weekday,thursday,atm_call,62000.0,C,long,0.0105,2024-09-20 08:00:00+00:00,1,63555.45,0.024473904283582246,888.1177749999972
2024-09-19 08:00:00+00:00,weekday,thursday,atm_put,62000.0,P,long,0.01,2024-09-20 08:00:00+00:00,1,63555.45,0.0,-635.5545
2024-09-23 08:00:00+00:00,weekday,monday,atm_call,63500.0,C,long,0.0105,2024-09-24 08:00:00+00:00,1,63562.53,0.0009837556812165727,-604.8765650000013
2024-09-23 08:00:00+00:00,weekday,monday,atm_put,63500.0,P,long,0.01,2024-09-24 08:00:00+00:00,1,63562.53,0.0,-635.6253
2024-10-03 08:00:00+00:00,weekday,thursday,atm_call,61000.0,C,long,0.006,2024-10-04 08:00:00+00:00,1,61430.58,0.0070092126755111495,61.99652000000171
2024-10-03 08:00:00+00:00,weekday,thursday,atm_put,61000.0,P,long,0.017,2024-10-04 08:00:00+00:00,1,61430.58,0.0,-1044.31986
2024-10-08 08:00:00+00:00,weekday,tuesday,atm_call,62500.0,C,long,0.006,2024-10-09 08:00:00+00:00,1,62233.87,0.0,-373.40322000000003
2024-10-08 08:00:00+00:00,weekday,tuesday,atm_put,62500.0,P,long,0.0105,2024-10-09 08:00:00+00:00,1,62233.87,0.004276288779727138,-387.3256350000027
2024-10-14 08:00:00+00:00,weekday,monday,atm_call,64500.0,C,long,0.0075,2024-10-15 08:00:00+00:00,1,65619.73,0.01706392269520152,627.5820249999961
2024-10-14 08:00:00+00:00,weekday,monday,atm_put,64500.0,P,long,0.0075,2024-10-15 08:00:00+00:00,1,65619.73,0.0,-492.147975
2024-10-16 08:00:00+00:00,weekday,wednesday,atm_call,67000.0,C,long,0.01,2024-10-17 08:00:00+00:00,1,67273.76,0.004069342935492156,-398.97760000000517
2024-10-16 08:00:00+00:00,weekday,wednesday,atm_put,67000.0,P,long,0.007,2024-10-17 08:00:00+00:00,1,67273.76,0.0,-470.91632
2024-11-02 08:00:00+00:00,weekend,saturday,atm_call,69500.0,C,long,0.0038,2024-11-03 08:00:00+00:00,1,68444.09,0.0,-260.087542
2024-11-02 08:00:00+00:00,weekend,saturday,atm_put,69500.0,P,long,0.002,2024-11-03 08:00:00+00:00,1,68444.09,0.015427336385069969,919.0218200000036
2024-11-03 08:00:00+00:00,weekend,sunday,atm_call,68500.0,C,long,0.0065,2024-11-04 08:00:00+00:00,1,68631.01,0.0019089038613885293,-315.0915650000052
2024-11-03 08:00:00+00:00,weekend,sunday,atm_put,68500.0,P,long,0.01,2024-11-04 08:00:00+00:00,1,68631.01,0.0,-686.3100999999999
2024-11-04 08:00:00+00:00,weekday,monday,atm_call,68500.0,C,long,0.0105,2024-11-05 08:00:00+00:00,1,68988.44,0.007080026740711956,-235.93861999999774
2024-11-04 08:00:00+00:00,weekday,monday,atm_put,68500.0,P,long,0.008,2024-11-05 08:00:00+00:00,1,68988.44,0.0,-551.90752
2024-11-11 08:00:00+00:00,weekday,monday,atm_call,81500.0,C,long,0.01,2024-11-12 08:00:00+00:00,1,89414.1,0.08851064876792368,7019.959000000005
2024-11-11 08:00:00+00:00,weekday,monday,atm_put,81500.0,P,long,0.011,2024-11-12 08:00:00+00:00,1,89414.1,0.0,-983.5551
2024-11-14 08:00:00+00:00,weekday,thursday,atm_call,90500.0,C,long,0.0135,2024-11-15 08:00:00+00:00,1,88106.48,0.0,-1189.4374799999998
2024-11-14 08:00:00+00:00,weekday,thursday,atm_put,90500.0,P,long,0.011,2024-11-15 08:00:00+00:00,1,88106.48,0.027166219783153343,1424.3487200000043
2024-11-19 08:00:00+00:00,weekday,tuesday,atm_call,92000.0,C,long,0.012,2024-11-20 08:00:00+00:00,1,93299.83,0.013931751001046858,180.23204000000166
2024-11-19 08:00:00+00:00,weekday,tuesday,atm_put,92000.0,P,long,0.014,2024-11-20 08:00:00+00:00,1,93299.83,0.0,-1306.1976200000001
2024-12-01 08:00:00+00:00,weekend,sunday,atm_call,97000.0,C,long,0.0055,2024-12-02 08:00:00+00:00,1,95074.66,0.0,-522.91063
2024-12-01 08:00:00+00:00,weekend,sunday,atm_put,97000.0,P,long,0.0095,2024-12-02 08:00:00+00:00,1,95074.66,0.02025082182781402,1022.1307299999967
2024-12-03 08:00:00+00:00,weekday,tuesday,atm_call,95500.0,C,long,0.0085,2024-12-04 08:00:00+00:00,1,96741.9,0.012837250457144156,419.5938499999941
2024-12-03 08:00:00+00:00,weekday,tuesday,atm_put,95500.0,P,long,0.008,2024-12-04 08:00:00+00:00,1,96741.9,0.0,-773.9352
2024-12-06 08:00:00+00:00,weekday,friday,atm_call,98500.0,C,long,0.0105,2024-12-07 08:00:00+00:00,1,99536.36,0.01041187361080916,-8.771779999999573
2024-12-06 08:00:00+00:00,weekday,friday,atm_put,98000.0,P,long,0.0105,2024-12-07 08:00:00+00:00,1,99536.36,0.0,-1045.1317800000002
2024-12-09 08:00:00+00:00,weekday,monday,atm_call,99000.0,C,long,0.0105,2024-12-10 08:00:00+00:00,1,97419.25,0.0,-1022.9021250000001
2024-12-09 08:00:00+00:00,weekday,monday,atm_put,99000.0,P,long,0.0105,2024-12-10 08:00:00+00:00,1,97419.25,0.016226259183888196,557.847875
2024-12-10 08:00:00+00:00,weekday,tuesday,atm_call,97500.0,C,long,0.0095,2024-12-11 08:00:00+00:00,1,98142.0,0.0065415418475270526,-290.349
2024-12-10 08:00:00+00:00,weekday,tuesday,atm_put,97500.0,P,long,0.0135,2024-12-11 08:00:00+00:00,1,98142.0,0.0,-1324.917
2024-12-11 08:00:00+00:00,weekday,wednesday,atm_call,98000.0,C,long,0.012,2024-12-12 08:00:00+00:00,1,101007.21,0.02977223111102669,1795.1234800000063
2024-12-11 08:00:00+00:00,weekday,wednesday,atm_put,98000.0,P,long,0.0125,2024-12-12 08:00:00+00:00,1,101007.21,0.0,-1262.5901250000002
2024-12-15 08:00:00+00:00,weekend,sunday,atm_call,102000.0,C,long,0.007,2024-12-16 08:00:00+00:00,1,104494.64,0.023873377620134386,1763.1775199999995
2024-12-15 08:00:00+00:00,weekend,sunday,atm_put,102000.0,P,long,0.01,2024-12-16 08:00:00+00:00,1,104494.64,0.0,-1044.9464
2024-12-17 08:00:00+00:00,weekday,tuesday,atm_call,107500.0,C,long,0.0095,2024-12-18 08:00:00+00:00,1,103770.06,0.0,-985.81557
2024-12-17 08:00:00+00:00,weekday,tuesday,atm_put,107500.0,P,long,0.0095,2024-12-18 08:00:00+00:00,1,103770.06,0.03594427911094975,2744.124430000002
2024-12-19 08:00:00+00:00,weekday,thursday,atm_call,101500.0,C,long,0.0105,2024-12-20 08:00:00+00:00,1,95363.79,0.0,-1001.319795
2024-12-19 08:00:00+00:00,weekday,thursday,atm_put,101500.0,P,long,0.0095,2024-12-20 08:00:00+00:00,1,95363.79,0.06434528241799121,5230.2539950000055
2024-12-21 08:00:00+00:00,weekend,saturday,atm_call,98500.0,C,long,0.0065,2024-12-22 08:00:00+00:00,1,96457.43,0.0,-626.9732949999999
2024-12-21 08:00:00+00:00,weekend,saturday,atm_put,98500.0,P,long,0.0065,2024-12-22 08:00:00+00:00,1,96457.43,0.021175870018514977,1415.5967050000072
2024-12-22 08:00:00+00:00,weekend,sunday,atm_call,96500.0,C,long,0.008,2024-12-23 08:00:00+00:00,1,95421.14,0.0,-763.3691200000001
2024-12-22 08:00:00+00:00,weekend,sunday,atm_put,96500.0,P,long,0.0085,2024-12-23 08:00:00+00:00,1,95421.14,0.011306299631297641,267.78031000000055
2024-12-23 08:00:00+00:00,weekday,monday,atm_call,95500.0,C,long,0.011,2024-12-24 08:00:00+00:00,1,94360.92,0.0,-1037.97012
2024-12-23 08:00:00+00:00,weekday,monday,atm_put,95500.0,P,long,0.012,2024-12-24 08:00:00+00:00,1,94360.92,0.012071522829578196,6.748960000001718
2024-12-24 08:00:00+00:00,weekday,tuesday,atm_call,94500.0,C,long,0.009,2024-12-25 08:00:00+00:00,1,98003.93,0.035752953988681814,2621.894629999993
2024-12-24 08:00:00+00:00,weekday,tuesday,atm_put,94500.0,P,long,0.01,2024-12-25 08:00:00+00:00,1,98003.93,0.0,-980.0392999999999
2024-12-25 08:00:00+00:00,weekday,wednesday,atm_call,98000.0,C,long,0.007,2024-12-26 08:00:00+00:00,1,95801.75,0.0,-670.61225
2024-12-25 08:00:00+00:00,weekday,wednesday,atm_put,98000.0,P,long,0.007,2024-12-26 08:00:00+00:00,1,95801.75,0.022945823014715285,1527.63775
2024-12-31 08:00:00+00:00,weekday,tuesday,atm_call,94000.0,C,long,0.011,2025-01-01 08:00:00+00:00,1,93247.38,0.0,-1025.72118
2024-12-31 08:00:00+00:00,weekday,tuesday,atm_put,94000.0,P,long,0.01,2025-01-01 08:00:00+00:00,1,93247.38,0.008071218730220573,-179.85380000000478
2025-01-11 08:00:00+00:00,weekend,saturday,atm_call,94500.0,C,long,0.0042,2025-01-12 08:00:00+00:00,1,94133.11,0.0,-395.359062
2025-01-11 08:00:00+00:00,weekend,saturday,atm_put,94000.0,P,long,0.0038,2025-01-12 08:00:00+00:00,1,94133.11,0.0,-357.705818
2025-01-24 08:00:00+00:00,weekday,friday,atm_call,105500.0,C,long,0.0105,2025-01-25 08:00:00+00:00,1,104327.96,0.0,-1095.44358
2025-01-24 08:00:00+00:00,weekday,friday,atm_put,105500.0,P,long,0.0105,2025-01-25 08:00:00+00:00,1,104327.96,0.011234188802311418,76.59641999999344
2025-01-28 08:00:00+00:00,weekday,tuesday,atm_call,103000.0,C,long,0.0105,2025-01-29 08:00:00+00:00,1,102694.78,0.0,-1078.29519
2025-01-28 08:00:00+00:00,weekday,tuesday,atm_put,102500.0,P,long,0.008,2025-01-29 08:00:00+00:00,1,102694.78,0.0,-821.55824
2025-02-01 08:00:00+00:00,weekend,saturday,atm_call,102500.0,C,long,0.0024,2025-02-02 08:00:00+00:00,1,99805.24,0.0,-239.53257599999998
2025-02-01 08:00:00+00:00,weekend,saturday,atm_put,102000.0,P,long,0.0055,2025-02-02 08:00:00+00:00,1,99805.24,0.021990428558660794,1645.8311799999947
2025-02-04 08:00:00+00:00,weekday,tuesday,atm_call,98500.0,C,long,0.013,2025-02-05 08:00:00+00:00,1,97679.67,0.0,-1269.8357099999998
2025-02-04 08:00:00+00:00,weekday,tuesday,atm_put,98500.0,P,long,0.0105,2025-02-05 08:00:00+00:00,1,97679.67,0.008398165145316336,-205.3065349999983
2025-02-08 08:00:00+00:00,weekend,saturday,atm_call,96000.0,C,long,0.0055,2025-02-09 08:00:00+00:00,1,97096.89,0.011296860280488895,562.8571049999994
2025-02-08 08:00:00+00:00,weekend,saturday,atm_put,96000.0,P,long,0.0037,2025-02-09 08:00:00+00:00,1,97096.89,0.0,-359.258493
2025-02-09 08:00:00+00:00,weekend,sunday,atm_call,97000.0,C,long,0.008,2025-02-10 08:00:00+00:00,1,97705.02,0.007215801194247788,-76.620159999996
2025-02-09 08:00:00+00:00,weekend,sunday,atm_put,97000.0,P,long,0.006,2025-02-10 08:00:00+00:00,1,97705.02,0.0,-586.23012
2025-02-10 08:00:00+00:00,weekday,monday,atm_call,97500.0,C,long,0.011,2025-02-11 08:00:00+00:00,1,98251.63,0.007650051200168431,-329.1379299999953
2025-02-10 08:00:00+00:00,weekday,monday,atm_put,97500.0,P,long,0.009,2025-02-11 08:00:00+00:00,1,98251.63,0.0,-884.26467
2025-02-27 08:00:00+00:00,weekday,thursday,atm_call,86000.0,C,long,0.013,2025-02-28 08:00:00+00:00,1,78894.99,0.0,-1025.63487
2025-02-27 08:00:00+00:00,weekday,thursday,atm_put,86000.0,P,long,0.013,2025-02-28 08:00:00+00:00,1,78894.99,0.09005654224685236,6079.375129999995
2025-03-01 08:00:00+00:00,weekend,saturday,atm_call,85500.0,C,long,0.0039,2025-03-02 08:00:00+00:00,1,85708.59,0.002433711720143763,-125.67350100000345
2025-03-01 08:00:00+00:00,weekend,saturday,atm_put,85000.0,P,long,0.0055,2025-03-02 08:00:00+00:00,1,85708.59,0.0,-471.39724499999994
2025-03-02 08:00:00+00:00,weekend,sunday,atm_call,85500.0,C,long,0.0115,2025-03-03 08:00:00+00:00,1,91448.22,0.06504467774222397,4896.565470000001
2025-03-02 08:00:00+00:00,weekend,sunday,atm_put,85500.0,P,long,0.0055,2025-03-03 08:00:00+00:00,1,91448.22,0.0,-502.96520999999996
2025-03-03 08:00:00+00:00,weekday,monday,atm_call,91000.0,C,long,0.0155,2025-03-04 08:00:00+00:00,1,83847.51,0.0,-1299.636405
2025-03-03 08:00:00+00:00,weekday,monday,atm_put,91500.0,P,long,0.0105,2025-03-04 08:00:00+00:00,1,83847.51,0.09126675318086376,6772.091145000006
2025-03-06 08:00:00+00:00,weekday,thursday,atm_call,91000.0,C,long,0.0145,2025-03-07 08:00:00+00:00,1,88372.88,0.0,-1281.40676
