session_start,session_type,session_dow,leg,strike,option_type,position,entry_price,expiry,contracts,spot_at_expiry,exit_price,pnl
2024-03-09 08:00:00+00:00,weekend,saturday,otm_call,79000.0,C,long,0.0001,2024-03-10 08:00:00+00:00,1,69761.32,0.0,-6.976132000000001
2024-03-09 08:00:00+00:00,weekend,saturday,otm_put,62000.0,P,long,0.0002,2024-03-10 08:00:00+00:00,1,69761.32,0.0,-13.952264000000001
2024-03-10 08:00:00+00:00,weekend,sunday,atm_call,70000.0,C,short,0.0105,2024-03-11 08:00:00+00:00,1,71205.54,1205.5399999999936,-457.88182999999367
2024-03-10 08:00:00+00:00,weekend,sunday,atm_put,70000.0,P,short,0.015,2024-03-11 08:00:00+00:00,1,71205.54,0.0,1068.0830999999998
2024-03-10 08:00:00+00:00,weekend,sunday,otm_call,78000.0,C,long,0.0001,2024-03-11 08:00:00+00:00,1,71205.54,0.0,-7.120553999999999
2024-03-10 08:00:00+00:00,weekend,sunday,otm_put,64000.0,P,long,0.0004,2024-03-11 08:00:00+00:00,1,71205.54,0.0,-28.482215999999998
2024-03-12 08:00:00+00:00,weekday,tuesday,atm_call,71500.0,C,short,0.0175,2024-03-13 08:00:00+00:00,1,73486.97,1986.9700000000012,-700.948025000001
2024-03-12 08:00:00+00:00,weekday,tuesday,atm_put,71500.0,P,short,0.014,2024-03-13 08:00:00+00:00,1,73486.97,0.0,1028.8175800000001
2024-03-12 08:00:00+00:00,weekday,tuesday,otm_call,82000.0,C,long,0.0001,2024-03-13 08:00:00+00:00,1,73486.97,0.0,-7.3486970000000005
2024-03-12 08:00:00+00:00,weekday,tuesday,otm_put,62000.0,P,long,0.0002,2024-03-13 08:00:00+00:00,1,73486.97,0.0,-14.697394000000001
2024-03-13 08:00:00+00:00,weekday,wednesday,atm_call,73500.0,C,short,0.018,2024-03-14 08:00:00+00:00,1,73371.18,0.0,1320.6812399999997
2024-03-13 08:00:00+00:00,weekday,wednesday,atm_put,73500.0,P,short,0.0145,2024-03-14 08:00:00+00:00,1,73371.18,128.82000000000698,935.062109999993
2024-03-13 08:00:00+00:00,weekday,wednesday,otm_call,84000.0,C,long,0.0001,2024-03-14 08:00:00+00:00,1,73371.18,0.0,-7.337117999999999
2024-03-13 08:00:00+00:00,weekday,wednesday,otm_put,63000.0,P,long,0.0002,2024-03-14 08:00:00+00:00,1,73371.18,0.0,-14.674235999999999
2024-03-14 08:00:00+00:00,weekday,thursday,atm_call,73500.0,C,short,0.012,2024-03-15 08:00:00+00:00,1,67021.01,0.0,804.25212
2024-03-14 08:00:00+00:00,weekday,thursday,atm_put,73500.0,P,short,0.0115,2024-03-15 08:00:00+00:00,1,67021.01,6478.990000000005,-5708.248385000005
2024-03-14 08:00:00+00:00,weekday,thursday,otm_call,84000.0,C,long,0.0001,2024-03-15 08:00:00+00:00,1,67021.01,0.0,-6.702101
2024-03-14 08:00:00+00:00,weekday,thursday,otm_put,62500.0,P,long,0.0001,2024-03-15 08:00:00+00:00,1,67021.01,0.0,-6.702101
2024-03-15 08:00:00+00:00,weekday,friday,atm_call,67000.0,C,short,0.0265,2024-03-16 08:00:00+00:00,1,69014.13,2014.1300000000047,-185.2555550000045
2024-03-15 08:00:00+00:00,weekday,friday,atm_put,67000.0,P,short,0.0185,2024-03-16 08:00:00+00:00,1,69014.13,0.0,1276.761405
2024-03-15 08:00:00+00:00,weekday,friday,otm_call,77500.0,C,long,0.0001,2024-03-16 08:00:00+00:00,1,69014.13,0.0,-6.901413000000001
2024-03-15 08:00:00+00:00,weekday,friday,otm_put,62000.0,P,long,0.0045,2024-03-16 08:00:00+00:00,1,69014.13,0.0,-310.563585
2024-03-19 08:00:00+00:00,weekday,tuesday,atm_call,63500.0,C,short,0.0195,2024-03-20 08:00:00+00:00,1,62666.37,0.0,1221.994215
2024-03-19 08:00:00+00:00,weekday,tuesday,atm_put,63500.0,P,short,0.0165,2024-03-20 08:00:00+00:00,1,62666.37,833.6299999999974,200.3651050000028
2024-03-19 08:00:00+00:00,weekday,tuesday,otm_call,72500.0,C,long,0.0002,2024-03-20 08:00:00+00:00,1,62666.37,0.0,-12.533274
2024-03-19 08:00:00+00:00,weekday,tuesday,otm_put,58000.0,P,long,0.0012,2024-03-20 08:00:00+00:00,1,62666.37,0.0,-75.19964399999999
2024-03-22 08:00:00+00:00,weekday,friday,atm_call,66000.0,C,short,0.0125,2024-03-23 08:00:00+00:00,1,64532.18,0.0,806.6522500000001
2024-03-22 08:00:00+00:00,weekday,friday,atm_put,66000.0,P,short,0.012,2024-03-23 08:00:00+00:00,1,64532.18,1467.8199999999997,-693.4338399999997
2024-03-22 08:00:00+00:00,weekday,friday,otm_call,75000.0,C,long,0.0002,2024-03-23 08:00:00+00:00,1,64532.18,0.0,-12.906436000000001
2024-03-22 08:00:00+00:00,weekday,friday,otm_put,60000.0,P,long,0.0002,2024-03-23 08:00:00+00:00,1,64532.18,0.0,-12.906436000000001
2024-03-27 08:00:00+00:00,weekday,wednesday,atm_call,69500.0,C,short,0.015,2024-03-28 08:00:00+00:00,1,70556.81,1056.8099999999977,1.542150000002266
2024-03-27 08:00:00+00:00,weekday,wednesday,atm_put,69500.0,P,short,0.0085,2024-03-28 08:00:00+00:00,1,70556.81,0.0,599.732885
2024-03-27 08:00:00+00:00,weekday,wednesday,otm_call,77000.0,C,long,0.0001,2024-03-28 08:00:00+00:00,1,70556.81,0.0,-7.055681
2024-03-27 08:00:00+00:00,weekday,wednesday,otm_put,63000.0,P,long,0.0001,2024-03-28 08:00:00+00:00,1,70556.81,0.0,-7.055681
2024-03-28 08:00:00+00:00,weekday,thursday,atm_call,71000.0,C,short,0.0095,2024-03-29 08:00:00+00:00,1,69950.13,0.0,664.526235
2024-03-28 08:00:00+00:00,weekday,thursday,atm_put,71000.0,P,short,0.016,2024-03-29 08:00:00+00:00,1,69950.13,1049.8699999999953,69.33208000000468
2024-03-28 08:00:00+00:00,weekday,thursday,otm_call,80000.0,C,long,0.0002,2024-03-29 08:00:00+00:00,1,69950.13,0.0,-13.990026000000002
2024-03-28 08:00:00+00:00,weekday,thursday,otm_put,60000.0,P,long,0.0001,2024-03-29 08:00:00+00:00,1,69950.13,0.0,-6.995013000000001
2024-04-03 08:00:00+00:00,weekday,wednesday,atm_call,66000.0,C,short,0.015,2024-04-04 08:00:00+00:00,1,66071.03,71.02999999999884,920.0354500000011
2024-04-03 08:00:00+00:00,weekday,wednesday,atm_put,66000.0,P,short,0.0125,2024-04-04 08:00:00+00:00,1,66071.03,0.0,825.887875
2024-04-03 08:00:00+00:00,weekday,wednesday,otm_call,72500.0,C,long,0.0001,2024-04-04 08:00:00+00:00,1,66071.03,0.0,-6.607103
2024-04-03 08:00:00+00:00,weekday,wednesday,otm_put,59000.0,P,long,0.0001,2024-04-04 08:00:00+00:00,1,66071.03,0.0,-6.607103
2024-04-05 08:00:00+00:00,weekday,friday,atm_call,67000.0,C,short,0.0135,2024-04-06 08:00:00+00:00,1,68027.22,1027.2200000000012,-108.85253000000114
2024-04-05 08:00:00+00:00,weekday,friday,atm_put,67000.0,P,short,0.012,2024-04-06 08:00:00+00:00,1,68027.22,0.0,816.32664
2024-04-05 08:00:00+00:00,weekday,friday,otm_call,73000.0,C,long,0.0001,2024-04-06 08:00:00+00:00,1,68027.22,0.0,-6.802722
2024-04-05 08:00:00+00:00,weekday,friday,otm_put,59000.0,P,long,0.0002,2024-04-06 08:00:00+00:00,1,68027.22,0.0,-13.605444
2024-04-07 08:00:00+00:00,weekend,sunday,atm_call,69500.0,C,short,0.0085,2024-04-08 08:00:00+00:00,1,70706.28,1206.2799999999988,-605.2766199999988
2024-04-07 08:00:00+00:00,weekend,sunday,atm_put,69500.0,P,short,0.009,2024-04-08 08:00:00+00:00,1,70706.28,0.0,636.3565199999999
2024-04-07 08:00:00+00:00,weekend,sunday,otm_call,74000.0,C,long,0.0001,2024-04-08 08:00:00+00:00,1,70706.28,0.0,-7.070628
2024-04-07 08:00:00+00:00,weekend,sunday,otm_put,65000.0,P,long,0.0001,2024-04-08 08:00:00+00:00,1,70706.28,0.0,-7.070628
2024-04-08 08:00:00+00:00,weekday,monday,atm_call,70500.0,C,short,0.032,2024-04-09 08:00:00+00:00,1,70410.16,0.0,2253.12512
2024-04-08 08:00:00+00:00,weekday,monday,atm_put,70500.0,P,short,0.006,2024-04-09 08:00:00+00:00,1,70410.16,89.83999999999651,332.62096000000355
2024-04-08 08:00:00+00:00,weekday,monday,otm_call,80000.0,C,long,0.0003,2024-04-09 08:00:00+00:00,1,70410.16,0.0,-21.123048
2024-04-08 08:00:00+00:00,weekday,monday,otm_put,60000.0,P,long,0.0001,2024-04-09 08:00:00+00:00,1,70410.16,0.0,-7.041016000000001
2024-04-09 08:00:00+00:00,weekday,tuesday,atm_call,70500.0,C,short,0.01,2024-04-10 08:00:00+00:00,1,69324.41,0.0,693.2441
2024-04-09 08:00:00+00:00,weekday,tuesday,atm_put,70500.0,P,short,0.0155,2024-04-10 08:00:00+00:00,1,69324.41,1175.5899999999965,-101.06164499999636
2024-04-09 08:00:00+00:00,weekday,tuesday,otm_call,78000.0,C,long,0.0001,2024-04-10 08:00:00+00:00,1,69324.41,0.0,-6.932441000000001
2024-04-09 08:00:00+00:00,weekday,tuesday,otm_put,62000.0,P,long,0.0001,2024-04-10 08:00:00+00:00,1,69324.41,0.0,-6.932441000000001
2024-04-10 08:00:00+00:00,weekday,wednesday,atm_call,69500.0,C,short,0.0154,2024-04-11 08:00:00+00:00,1,70742.26,1242.2599999999948,-152.8291959999949
2024-04-10 08:00:00+00:00,weekday,wednesday,atm_put,69500.0,P,short,0.0132,2024-04-11 08:00:00+00:00,1,70742.26,0.0,933.797832
2024-04-10 08:00:00+00:00,weekday,wednesday,otm_call,80000.0,C,long,0.0045,2024-04-11 08:00:00+00:00,1,70742.26,0.0,-318.34016999999994
2024-04-10 08:00:00+00:00,weekday,wednesday,otm_put,63000.0,P,long,0.0048,2024-04-11 08:00:00+00:00,1,70742.26,0.0,-339.5628479999999
2024-04-16 08:00:00+00:00,weekday,tuesday,atm_call,63500.0,C,short,0.015,2024-04-17 08:00:00+00:00,1,63306.58,0.0,949.5987
2024-04-16 08:00:00+00:00,weekday,tuesday,atm_put,63500.0,P,short,0.0155,2024-04-17 08:00:00+00:00,1,63306.58,193.41999999999825,787.8319900000017
2024-04-16 08:00:00+00:00,weekday,tuesday,otm_call,73000.0,C,long,0.0001,2024-04-17 08:00:00+00:00,1,63306.58,0.0,-6.330658000000001
2024-04-16 08:00:00+00:00,weekday,tuesday,otm_put,56000.0,P,long,0.0011,2024-04-17 08:00:00+00:00,1,63306.58,0.0,-69.63723800000001
2024-04-18 08:00:00+00:00,weekday,thursday,atm_call,61500.0,C,short,0.015,2024-04-19 08:00:00+00:00,1,64589.16,3089.1600000000035,-2120.3226000000036
2024-04-18 08:00:00+00:00,weekday,thursday,atm_put,61000.0,P,short,0.012,2024-04-19 08:00:00+00:00,1,64589.16,0.0,775.06992
2024-04-18 08:00:00+00:00,weekday,thursday,otm_call,69000.0,C,long,0.0002,2024-04-19 08:00:00+00:00,1,64589.16,0.0,-12.917832
2024-04-18 08:00:00+00:00,weekday,thursday,otm_put,54000.0,P,long,0.0009,2024-04-19 08:00:00+00:00,1,64589.16,0.0,-58.130244000000005
2024-04-21 08:00:00+00:00,weekend,sunday,atm_call,65000.0,C,short,0.013,2024-04-22 08:00:00+00:00,1,66010.14,1010.1399999999994,-152.00817999999947
2024-04-21 08:00:00+00:00,weekend,sunday,atm_put,65000.0,P,short,0.0095,2024-04-22 08:00:00+00:00,1,66010.14,0.0,627.09633
2024-04-21 08:00:00+00:00,weekend,sunday,otm_call,71000.0,C,long,0.0001,2024-04-22 08:00:00+00:00,1,66010.14,0.0,-6.601014
2024-04-21 08:00:00+00:00,weekend,sunday,otm_put,58000.0,P,long,0.0001,2024-04-22 08:00:00+00:00,1,66010.14,0.0,-6.601014
2024-05-06 08:00:00+00:00,weekday,monday,atm_call,64500.0,C,short,0.0215,2024-05-07 08:00:00+00:00,1,63686.93,0.0,1369.268995
2024-05-06 08:00:00+00:00,weekday,monday,atm_put,64500.0,P,short,0.0055,2024-05-07 08:00:00+00:00,1,63686.93,813.0699999999997,-462.79188499999975
2024-05-06 08:00:00+00:00,weekday,monday,otm_call,71000.0,C,long,0.0003,2024-05-07 08:00:00+00:00,1,63686.93,0.0,-19.106078999999998
2024-05-06 08:00:00+00:00,weekday,monday,otm_put,56000.0,P,long,0.0001,2024-05-07 08:00:00+00:00,1,63686.93,0.0,-6.368693
2024-05-15 08:00:00+00:00,weekday,wednesday,atm_call,62000.0,C,short,0.0145,2024-05-16 08:00:00+00:00,1,66178.36,4178.360000000001,-3218.7737800000004
2024-05-15 08:00:00+00:00,weekday,wednesday,atm_put,62000.0,P,short,0.0115,2024-05-16 08:00:00+00:00,1,66178.36,0.0,761.05114
2024-05-15 08:00:00+00:00,weekday,wednesday,otm_call,70000.0,C,long,0.0001,2024-05-16 08:00:00+00:00,1,66178.36,0.0,-6.6178360000000005
2024-05-15 08:00:00+00:00,weekday,wednesday,otm_put,55000.0,P,long,0.0001,2024-05-16 08:00:00+00:00,1,66178.36,0.0,-6.6178360000000005
2024-06-12 08:00:00+00:00,weekday,wednesday,atm_call,67500.0,C,short,0.013,2024-06-13 08:00:00+00:00,1,67718.97,218.97000000000116,661.3766099999988
2024-06-12 08:00:00+00:00,weekday,wednesday,atm_put,67500.0,P,short,0.013,2024-06-13 08:00:00+00:00,1,67718.97,0.0,880.3466099999999
2024-06-12 08:00:00+00:00,weekday,wednesday,otm_call,75000.0,C,long,0.0001,2024-06-13 08:00:00+00:00,1,67718.97,0.0,-6.771897
2024-06-12 08:00:00+00:00,weekday,wednesday,otm_put,61000.0,P,long,0.0002,2024-06-13 08:00:00+00:00,1,67718.97,0.0,-13.543794
2024-06-24 08:00:00+00:00,weekday,monday,atm_call,62500.0,C,short,0.0034,2024-06-25 08:00:00+00:00,1,60644.94,0.0,206.192796
2024-06-24 08:00:00+00:00,weekday,monday,atm_put,62000.0,P,short,0.0195,2024-06-25 08:00:00+00:00,1,60644.94,1355.0599999999977,-172.48366999999757
2024-06-24 08:00:00+00:00,weekday,monday,otm_call,68000.0,C,long,0.0001,2024-06-25 08:00:00+00:00,1,60644.94,0.0,-6.064494000000001
2024-06-24 08:00:00+00:00,weekday,monday,otm_put,57000.0,P,long,0.0007,2024-06-25 08:00:00+00:00,1,60644.94,0.0,-42.451458
2024-07-23 08:00:00+00:00,weekday,tuesday,atm_call,66500.0,C,short,0.0135,2024-07-24 08:00:00+00:00,1,66076.96,0.0,892.0389600000001
2024-07-23 08:00:00+00:00,weekday,tuesday,atm_put,66500.0,P,short,0.0115,2024-07-24 08:00:00+00:00,1,66076.96,423.0399999999936,336.8450400000065
2024-07-23 08:00:00+00:00,weekday,tuesday,otm_call,73000.0,C,long,0.0002,2024-07-24 08:00:00+00:00,1,66076.96,0.0,-13.215392000000001
2024-07-23 08:00:00+00:00,weekday,tuesday,otm_put,61000.0,P,long,0.0002,2024-07-24 08:00:00+00:00,1,66076.96,0.0,-13.215392000000001
2024-07-27 08:00:00+00:00,weekend,saturday,atm_call,68000.0,C,short,0.0195,2024-07-28 08:00:00+00:00,1,67558.51,0.0,1317.3909449999999
2024-07-27 08:00:00+00:00,weekend,saturday,atm_put,68000.0,P,short,0.017,2024-07-28 08:00:00+00:00,1,67558.51,441.49000000000524,707.0046699999948
2024-07-27 08:00:00+00:00,weekend,saturday,otm_call,77000.0,C,long,0.0003,2024-07-28 08:00:00+00:00,1,67558.51,0.0,-20.267552999999996
2024-07-27 08:00:00+00:00,weekend,saturday,otm_put,58000.0,P,long,0.0001,2024-07-28 08:00:00+00:00,1,67558.51,0.0,-6.755851
2024-09-06 08:00:00+00:00,weekday,friday,atm_call,56000.0,C,short,0.011,2024-09-07 08:00:00+00:00,1,54276.75,0.0,597.0442499999999
2024-09-06 08:00:00+00:00,weekday,friday,atm_put,56000.0,P,short,0.0155,2024-09-07 08:00:00+00:00,1,54276.75,1723.25,-881.960375
2024-09-06 08:00:00+00:00,weekday,friday,otm_call,61000.0,C,long,0.0001,2024-09-07 08:00:00+00:00,1,54276.75,0.0,-5.427675000000001
2024-09-06 08:00:00+00:00,weekday,friday,otm_put,50000.0,P,long,0.0005,2024-09-07 08:00:00+00:00,1,54276.75,0.0,-27.138375
2024-09-10 08:00:00+00:00,weekday,tuesday,atm_call,57000.0,C,short,0.0174,2024-09-11 08:00:00+00:00,1,56704.42,0.0,986.6569079999999
2024-09-10 08:00:00+00:00,weekday,tuesday,atm_put,57000.0,P,short,0.0113,2024-09-11 08:00:00+00:00,1,56704.42,295.58000000000175,345.17994599999815
2024-09-10 08:00:00+00:00,weekday,tuesday,otm_call,64000.0,C,long,0.0001,2024-09-11 08:00:00+00:00,1,56704.42,0.0,-5.670442
2024-09-10 08:00:00+00:00,weekday,tuesday,otm_put,50000.0,P,long,0.0001,2024-09-11 08:00:00+00:00,1,56704.42,0.0,-5.670442
2024-09-11 08:00:00+00:00,weekday,wednesday,atm_call,56500.0,C,short,0.0135,2024-09-12 08:00:00+00:00,1,58150.72,1650.7200000000012,-865.6852800000012
2024-09-11 08:00:00+00:00,weekday,wednesday,atm_put,56500.0,P,short,0.0115,2024-09-12 08:00:00+00:00,1,58150.72,0.0,668.73328
2024-09-11 08:00:00+00:00,weekday,wednesday,otm_call,63000.0,C,long,0.0001,2024-09-12 08:00:00+00:00,1,58150.72,0.0,-5.815072000000001
2024-09-11 08:00:00+00:00,weekday,wednesday,otm_put,49000.0,P,long,0.0001,2024-09-12 08:00:00+00:00,1,58150.72,0.0,-5.815072000000001
2024-09-18 08:00:00+00:00,weekday,wednesday,atm_call,60500.0,C,short,0.0125,2024-09-19 08:00:00+00:00,1,62113.15,1613.1500000000015,-836.7356250000014
2024-09-18 08:00:00+00:00,weekday,wednesday,atm_put,60000.0,P,short,0.0125,2024-09-19 08:00:00+00:00,1,62113.15,0.0,776.4143750000001
2024-09-18 08:00:00+00:00,weekday,wednesday,otm_call,67000.0,C,long,0.0001,2024-09-19 08:00:00+00:00,1,62113.15,0.0,-6.211315000000001
2024-09-18 08:00:00+00:00,weekday,wednesday,otm_put,51000.0,P,long,0.0001,2024-09-19 08:00:00+00:00,1,62113.15,0.0,-6.211315000000001
2024-09-22 08:00:00+00:00,weekend,sunday,atm_call,63000.0,C,short,0.0075,2024-09-23 08:00:00+00:00,1,63545.43,545.4300000000003,-68.83927500000033
2024-09-22 08:00:00+00:00,weekend,sunday,atm_put,63000.0,P,short,0.009,2024-09-23 08:00:00+00:00,1,63545.43,0.0,571.90887
2024-09-22 08:00:00+00:00,weekend,sunday,otm_call,67500.0,C,long,0.0001,2024-09-23 08:00:00+00:00,1,63545.43,0.0,-6.3545430000000005
2024-09-22 08:00:00+00:00,weekend,sunday,otm_put,57000.0,P,long,0.0001,2024-09-23 08:00:00+00:00,1,63545.43,0.0,-6.3545430000000005
2024-11-05 08:00:00+00:00,weekday,tuesday,atm_call,69000.0,C,short,0.019,2024-11-06 08:00:00+00:00,1,73464.06,4464.059999999998,-3068.2428599999976
2024-11-05 08:00:00+00:00,weekday,tuesday,atm_put,69000.0,P,short,0.0215,2024-11-06 08:00:00+00:00,1,73464.06,0.0,1579.4772899999998
2024-11-05 08:00:00+00:00,weekday,tuesday,otm_call,79000.0,C,long,0.0002,2024-11-06 08:00:00+00:00,1,73464.06,0.0,-14.692812
2024-11-05 08:00:00+00:00,weekday,tuesday,otm_put,60000.0,P,long,0.0004,2024-11-06 08:00:00+00:00,1,73464.06,0.0,-29.385624
2024-11-18 08:00:00+00:00,weekday,monday,atm_call,92000.0,C,short,0.013,2024-11-19 08:00:00+00:00,1,91818.06,0.0,1193.6347799999999
2024-11-18 08:00:00+00:00,weekday,monday,atm_put,92000.0,P,short,0.0125,2024-11-19 08:00:00+00:00,1,91818.06,181.94000000000233,965.7857499999977
2024-11-18 08:00:00+00:00,weekday,monday,otm_call,104000.0,C,long,0.0001,2024-11-19 08:00:00+00:00,1,91818.06,0.0,-9.181806
2024-11-18 08:00:00+00:00,weekday,monday,otm_put,82000.0,P,long,0.0001,2024-11-19 08:00:00+00:00,1,91818.06,0.0,-9.181806
2024-11-21 08:00:00+00:00,weekday,thursday,atm_call,97000.0,C,short,0.0165,2024-11-22 08:00:00+00:00,1,98911.75,1911.75,-279.70612499999993
2024-11-21 08:00:00+00:00,weekday,thursday,atm_put,97000.0,P,short,0.01,2024-11-22 08:00:00+00:00,1,98911.75,0.0,989.1175000000001
2024-11-21 08:00:00+00:00,weekday,thursday,otm_call,110000.0,C,long,0.0001,2024-11-22 08:00:00+00:00,1,98911.75,0.0,-9.891175
2024-11-21 08:00:00+00:00,weekday,thursday,otm_put,82000.0,P,long,0.0001,2024-11-22 08:00:00+00:00,1,98911.75,0.0,-9.891175
2024-11-22 08:00:00+00:00,weekday,friday,atm_call,99000.0,C,short,0.013,2024-11-23 08:00:00+00:00,1,98585.09,0.0,1281.6061699999998
2024-11-22 08:00:00+00:00,weekday,friday,atm_put,99000.0,P,short,0.013,2024-11-23 08:00:00+00:00,1,98585.09,414.9100000000035,866.6961699999963
2024-11-22 08:00:00+00:00,weekday,friday,otm_call,112000.0,C,long,0.0001,2024-11-23 08:00:00+00:00,1,98585.09,0.0,-9.858509
2024-11-22 08:00:00+00:00,weekday,friday,otm_put,86000.0,P,long,0.0002,2024-11-23 08:00:00+00:00,1,98585.09,0.0,-19.717018
2025-01-27 08:00:00+00:00,weekday,monday,atm_call,99000.0,C,short,0.017,2025-01-28 08:00:00+00:00,1,102845.64,3845.6399999999994,-2097.2641199999994
2025-01-27 08:00:00+00:00,weekday,monday,atm_put,99000.0,P,short,0.0135,2025-01-28 08:00:00+00:00,1,102845.64,0.0,1388.41614
2025-01-27 08:00:00+00:00,weekday,monday,otm_call,112000.0,C,long,0.0001,2025-01-28 08:00:00+00:00,1,102845.64,0.0,-10.284564
2025-01-27 08:00:00+00:00,weekday,monday,otm_put,92000.0,P,long,0.0012,2025-01-28 08:00:00+00:00,1,102845.64,0.0,-123.414768
2025-02-28 08:00:00+00:00,weekday,friday,atm_call,79500.0,C,short,0.025,2025-03-01 08:00:00+00:00,1,85279.43,5779.429999999993,-3647.444249999993
2025-02-28 08:00:00+00:00,weekday,friday,atm_put,79000.0,P,short,0.0105,2025-03-01 08:00:00+00:00,1,85279.43,0.0,895.4340149999999
2025-02-28 08:00:00+00:00,weekday,friday,otm_call,90000.0,C,long,0.0001,2025-03-01 08:00:00+00:00,1,85279.43,0.0,-8.527943
2025-02-28 08:00:00+00:00,weekday,friday,otm_put,65000.0,P,long,0.0006,2025-03-01 08:00:00+00:00,1,85279.43,0.0,-51.16765799999999
2025-03-05 08:00:00+00:00,weekday,wednesday,atm_call,88000.0,C,short,0.015,2025-03-06 08:00:00+00:00,1,91172.14,3172.1399999999994,-1804.5578999999996
2025-03-05 08:00:00+00:00,weekday,wednesday,atm_put,87500.0,P,short,0.01,2025-03-06 08:00:00+00:00,1,91172.14,0.0,911.7214
2025-03-05 08:00:00+00:00,weekday,wednesday,otm_call,100000.0,C,long,0.0002,2025-03-06 08:00:00+00:00,1,91172.14,0.0,-18.234428
2025-03-05 08:00:00+00:00,weekday,wednesday,otm_put,74000.0,P,long,0.0002,2025-03-06 08:00:00+00:00,1,91172.14,0.0,-18.234428
2025-03-11 08:00:00+00:00,weekday,tuesday,atm_call,81000.0,C,short,0.0175,2025-03-12 08:00:00+00:00,1,82649.37,1649.3699999999953,-203.00602499999536
2025-03-11 08:00:00+00:00,weekday,tuesday,atm_put,81000.0,P,short,0.0175,2025-03-12 08:00:00+00:00,1,82649.37,0.0,1446.363975
2025-03-11 08:00:00+00:00,weekday,tuesday,otm_call,91000.0,C,long,0.0002,2025-03-12 08:00:00+00:00,1,82649.37,0.0,-16.529874
2025-03-11 08:00:00+00:00,weekday,tuesday,otm_put,70000.0,P,long,0.0004,2025-03-12 08:00:00+00:00,1,82649.37,0.0,-33.059748
2025-03-12 08:00:00+00:00,weekday,wednesday,atm_call,82500.0,C,short,0.015,2025-03-13 08:00:00+00:00,1,82967.47,467.47000000000116,777.0420499999989
2025-03-12 08:00:00+00:00,weekday,wednesday,atm_put,82500.0,P,short,0.0155,2025-03-13 08:00:00+00:00,1,82967.47,0.0,1285.995785
2025-03-12 08:00:00+00:00,weekday,wednesday,otm_call,92000.0,C,long,0.0001,2025-03-13 08:00:00+00:00,1,82967.47,0.0,-8.296747
2025-03-12 08:00:00+00:00,weekday,wednesday,otm_put,70000.0,P,long,0.0002,2025-03-13 08:00:00+00:00,1,82967.47,0.0,-16.593494
2025-04-08 08:00:00+00:00,weekday,tuesday,atm_call,79500.0,C,short,0.0125,2025-04-09 08:00:00+00:00,1,77665.4,0.0,970.8175
2025-04-08 08:00:00+00:00,weekday,tuesday,atm_put,79500.0,P,short,0.0175,2025-04-09 08:00:00+00:00,1,77665.4,1834.6000000000058,-475.4555000000057
2025-04-08 08:00:00+00:00,weekday,tuesday,otm_call,92000.0,C,long,0.0001,2025-04-09 08:00:00+00:00,1,77665.4,0.0,-7.76654
2025-04-08 08:00:00+00:00,weekday,tuesday,otm_put,68000.0,P,long,0.0003,2025-04-09 08:00:00+00:00,1,77665.4,0.0,-23.299619999999997
2025-10-19 08:00:00+00:00,weekend,sunday,atm_call,107000.0,C,short,0.006,2025-10-20 08:00:00+00:00,1,111234.7,4234.699999999997,-3567.2917999999972
2025-10-19 08:00:00+00:00,weekend,sunday,atm_put,107000.0,P,short,0.0125,2025-10-20 08:00:00+00:00,1,111234.7,0.0,1390.4337500000001
2025-10-19 08:00:00+00:00,weekend,sunday,otm_call,116000.0,C,long,0.0001,2025-10-20 08:00:00+00:00,1,111234.7,0.0,-11.123470000000001
2025-10-19 08:00:00+00:00,weekend,sunday,otm_put,94000.0,P,long,0.0001,2025-10-20 08:00:00+00:00,1,111234.7,0.0,-11.123470000000001
2025-10-26 08:00:00+00:00,weekend,sunday,atm_call,112000.0,C,short,0.007,2025-10-27 08:00:00+00:00,1,115028.61,3028.6100000000006,-2223.4097300000003
2025-10-26 08:00:00+00:00,weekend,sunday,atm_put,112000.0,P,short,0.007,2025-10-27 08:00:00+00:00,1,115028.61,0.0,805.20027
2025-10-26 08:00:00+00:00,weekend,sunday,otm_call,118000.0,C,long,0.0001,2025-10-27 08:00:00+00:00,1,115028.61,0.0,-11.502861000000001
2025-10-26 08:00:00+00:00,weekend,sunday,otm_put,102000.0,P,long,0.0001,2025-10-27 08:00:00+00:00,1,115028.61,0.0,-11.502861000000001
2025-12-07 08:00:00+00:00,weekend,sunday,atm_call,89000.0,C,short,0.011,2025-12-08 08:00:00+00:00,1,91842.29,2842.2899999999936,-1832.0248099999937
2025-12-07 08:00:00+00:00,weekend,sunday,atm_put,89000.0,P,short,0.0075,2025-12-08 08:00:00+00:00,1,91842.29,0.0,688.8171749999999
2025-12-07 08:00:00+00:00,weekend,sunday,otm_call,97000.0,C,long,0.0001,2025-12-08 08:00:00+00:00,1,91842.29,0.0,-9.184229
2025-12-07 08:00:00+00:00,weekend,sunday,otm_put,84000.0,P,long,0.0004,2025-12-08 08:00:00+00:00,1,91842.29,0.0,-36.736916
2025-12-14 08:00:00+00:00,weekend,sunday,atm_call,90000.0,C,short,0.0095,2025-12-15 08:00:00+00:00,1,89772.0,0.0,852.834
2025-12-14 08:00:00+00:00,weekend,sunday,atm_put,90000.0,P,short,0.0065,2025-12-15 08:00:00+00:00,1,89772.0,228.0,355.51800000000003
